JobNum,PartNum, Price 
ASM467729,"0051-27611, Rev 03",41.53
ASM463423,"0051-27612, Rev 03",62.22
ASM467730,"0051-27612, Rev 03",41.48
465358,"713-284233-001,Rev B",82.72
ASM462117,"0051-00927, Rev 03",98.58
ASM462235,"0051-00927, Rev 03",30.81
ASM463054,"0051-00927, Rev 03",123.23
ASM464798,"0051-00927, Rev 03",24.65
ASM464799,"0051-00927, Rev 03",24.65
ASM464800,"0051-00927, Rev 03",24.65
ASM464801,"0051-00927, Rev 03",24.65
ASM468320,"0051-00927, Rev 03",24.65
ASM464802,"0051-00927, Rev 03",49.29
ASM463438,"0051-80888, Rev 02",61.23
ASM467714,"0051-80888, Rev 02",40.82
SCI468223,"0041-99204, Rev 03",24.44
ASM466325,"0140-18433, Rev 02",25.39
ASM466670,"0140-18433, Rev 02",20.32
ASM463422,"0051-27613, Rev 03",60.94
ASM467731,"0051-27613, Rev 03",34.82
CP467759,"0022-22598, Rev 04",12.14
467070,"0041-83675, Rev 02",48.49
ASM467781,"0041-83675, Rev 02",48.49
ASM467782,"0041-83675, Rev 02",40.41
SCI463916,"0041-87615, Rev 03",12.11
SCI465555,"0041-87615, Rev 03",8.08
SCI467192,"0041-87615, Rev 03",12.11
MT-ASM467487,"0022-30284, Rev 02",24.20
MT-ASM463797,"0022-30284, Rev 02",121.00
MT-ASM464621,"0022-30284, Rev 02",80.67
MT-ASM463679,"0022-30284, Rev 02",121.00
MT-ASM462887,"0022-30284, Rev 02",242.00
MT-ASM464958,"0022-30284, Rev 02",80.67
MT-ASM467950,"0022-30284, Rev 02",80.67
ASM464369,"0041-12521, Rev 02",120.78
ASM468516,"0041-12521, Rev 02",48.31
ASM468517,"0041-12521, Rev 02",48.31
ASM461522,"0041-25148, Rev 02",23.92
ASM466178,"0041-25148, Rev 02",23.92
ASM466179,"0041-25148, Rev 02",23.92
ASM466180,"0041-25148, Rev 02",23.92
ASM464684,"0041-25148, Rev 02",119.61
ASM464822,"0041-25148, Rev 02",23.92
ASM466181,"0041-25148, Rev 02",119.61
ASM467389,"0041-25148, Rev 02",23.92
ASM467390,"0041-25148, Rev 02",15.95
454953,"0022-06126, Rev 02",526.67
ASM462240,"0140-18428, Rev 04",46.94
ASM463529,"0140-18428, Rev 04",78.24
ASM466071,"0140-18428, Rev 04",15.65
ASM464808,"0140-18428, Rev 04",19.56
ASM466072,"0140-18428, Rev 04",23.47
ASM464809,"0140-18428, Rev 04",46.94
ASM466073,"0140-18428, Rev 04",23.47
SCI467151,"0022-22690, Rev 04",11.71
ASM466593,"0041-12759, Rev 03",22.97
ASM466594,"0041-12759, Rev 03",22.97
ASM463436,"0051-27595, Rev 03",57.23
ASM467716,"0051-27595, Rev 03",38.15
468124,"0022-70979, Rev 02",228.34
467522,Soft Jaw for CNC,22.61
ASM443312,"0150-19947, Rev 03",11.28
ASM464198,"0150-19947, Rev 03",11.28
ASM466671,"0150-19947, Rev 03",10.25
ASM464379,"0042-12158, Rev 02",112.41
ASM464380,"0042-12350, Rev 02",112.41
ASM468520,"0042-12158, Rev 02",37.47
ASM468518,"0042-12350, Rev 02",44.96
ASM468519,"0042-12350, Rev 02",40.88
ASM468521,"0042-12158, Rev 02",37.47
MT-ASM467581,"0022-30298, Rev 02",44.75
MT-ASM463664,"0022-30298, Rev 02",111.88
MT-ASM464956,"0022-30298, Rev 02",74.59
ASM463442,"0051-27585, Rev 03",55.91
ASM467706,"0051-27585, Rev 03",37.27
467141,"0022-39079, Rev 02",1342.50
468266,"0022-39079, Rev 02",1342.50
MT-ASM463227,"0022-18866, Rev 03",22.27
MT-ASM467949,"0022-18866, Rev 03",111.34
ASM465957,"0015-01470, Rev 04",11.08
ASM465958,"0015-01470, Rev 04",8.86
ASM463640,"0022-08155, Rev 02",110.20
ASM467679,"0022-08155, Rev 02",73.47
ASM462492,"0022-08155, Rev 02",220.40
ASM467680,"0022-08155, Rev 02",44.08
ASM467051,"0022-08155, Rev 02",110.20
SNF451554,"0041-12760, Rev 03",431.64
ASM459497,"0041-12760, Rev 03",21.58
RW467983,"0041-12760, Rev 03",21.58
ASM466595,"0041-12760, Rev 03",21.58
ASM463425,"0051-27610, Rev 03",53.89
ASM467728,"0051-27610, Rev 03",35.93
ASM463426,"0051-27609, Rev 03",53.82
ASM467727,"0051-27609, Rev 03",35.88
467289,"515-251616-001,Rev D",450.00
CP466063,"0020-35475, Rev 001",214.14
466898,"0021-97949, Rev 03",30.53
ASM465970,"0041-29101, Rev 08",10.58
ASM465971,"0041-29101, Rev 08",10.58
ASM465972,"0041-29101, Rev 08",10.58
ASM467380,"0041-29101, Rev 08",10.58
ASM466937,"0022-55449, Rev 02",209.97
ASM468440,"0022-55449, Rev 02",104.99
466258,"0022-27050, Rev 04",10.47
464200,"0022-27050, Rev 04",4.70
466951,"0022-27050, Rev 04",3.49
468071,"716-167087-001,Rev C",20.90
467763,"0022-80326, Rev 02",153.00
468479,"0022-80326, Rev 02",157.50
463504,"0021-34354, Rev 02",68.47
463945,"0021-34354, Rev 02",102.70
468501,"2035-0822, Rev 3",41.04
SCI465548,"0041-49956, Rev 01",4.09
ASM463686,"0022-05720, Rev 02",68.13
ASM463693,"0022-05720, Rev 02",102.20
ASM464664,"0022-05720, Rev 02",20.44
MT-465286,"0022-21417, Rev 02",407.18
MT-ASM465841,"0022-21417, Rev 02",127.24
MT-ASM465842,"0022-21417, Rev 02",25.45
465104,"0041-25137, Rev 02",67.80
ASM463441,"0051-27587, Rev 03",50.84
ASM467707,"0051-27587, Rev 03",33.89
SCI467153,"0022-26446, Rev 05",10.06
ASM467470,"0021-95247, Rev 04",100.40
ASM467498,"0021-95247, Rev 04",40.16
ASM463658,"0021-95247, Rev 04",100.40
ASM463794,"0021-95247, Rev 04",20.08
ASM467959,"0021-95247, Rev 04",100.40
ASM467669,"0022-10825, Rev 04",39.83
ASM463242,"0022-10825, Rev 04",39.83
ASM467670,"0022-10825, Rev 04",19.91
ASM467048,"0022-10825, Rev 04",99.57
ASM463420,"0051-27614, Rev 03",49.72
ASM467732,"0051-27614, Rev 03",33.15
468066,"15-378271-00,Rev A",27.15
ASM467673,"0022-10846, Rev 04",37.79
ASM463241,"0022-10846, Rev 04",37.79
ASM467672,"0022-10846, Rev 04",18.89
ASM467049,"0022-10846, Rev 04",94.47
SCI467156,"0022-28940, Rev 03",25.12
SCI467158,"0022-28942, Rev 03",25.12
464534,"0022-28942, Rev 03",376.80
ASM463410,"0051-30145, Rev 04",94.06
ASM467737,"0051-30145, Rev 04",31.35
ASM462841,"0051-30145, Rev 04",188.13
ASM467088,"0051-30145, Rev 04",94.06
SCI460797,"0041-77446, Rev 03",1868.00
MT-ASM463226,"0022-24590, Rev 04",18.59
MT-467411,"0022-24590, Rev 04",37.18
MT-ASM467795,"0022-24590, Rev 04",18.59
SCI467157,"0022-28941, Rev 03",24.77
SCI467218,"0051-04880, Rev 02",36.91
ASM462255,"0021-82994, Rev 04",18.44
ASM463282,"0021-82994, Rev 04",3.69
ASM462933,"0021-82994, Rev 04",18.44
ASM465300,"0021-82994, Rev 04",3.69
ASM463532,"0021-82994, Rev 04",3.69
ASM465993,"0021-82994, Rev 04",2.49
ASM467366,"0021-82994, Rev 04",2.30
ASM466879,"0051-00947, Rev 03",26.30
ASM466880,"0051-00947, Rev 03",26.30
ASM466881,"0051-00947, Rev 03",26.30
ASM466882,"0051-00947, Rev 03",26.30
466894,"0022-34670, Rev 02",1800.00
ASM464738,"0190-23606, Rev 02",18.25
ASM459291,"0190-23606, Rev 02",60.82
ASM459290,"0190-23606, Rev 02",60.82
ASM463388,"0190-23606, Rev 02",152.05
ASM463391,"0190-23606, Rev 02",152.05
ASM463393,"0190-23606, Rev 02",152.05
ASM461836,"0041-89692, Rev 03",90.90
ASM463491,"0021-78163, Rev PB",36.28
ASM464362,"0021-78163, Rev PB",9.07
ASM465956,"0021-78163, Rev PB",9.07
ASM465701,"0021-78163, Rev PB",9.07
ASM465815,"0021-78163, Rev PB",9.07
ASM465816,"0021-78163, Rev PB",9.07
467058,"713-035108-005,Rev B",6.03
SCI465535,"0040-70390, Rev 004",17.85
SCI467166,"0040-70390, Rev 004",17.85
467521,"0021-29574, Rev 03",720.00
ASM468261,"0015-06541, Rev 03",35.32
ASM468262,"0015-06541, Rev 03",17.66
468246,"713-283585-001,Rev A",392.57
ASM462464,"0090-05336, Rev 05",35.15
ASM462582,"0090-05336, Rev 05",87.89
ASM463739,"0090-05336, Rev 05",17.58
ASM463740,"0090-05336, Rev 05",17.58
ASM463384,"0090-05336, Rev 05",146.48
ASM463741,"0090-05336, Rev 05",17.58
ASM463056,"0090-05336, Rev 05",87.89
ASM463385,"0090-05336, Rev 05",146.48
ASM466925,"0090-05336, Rev 05",17.58
ASM467359,"0090-05336, Rev 05",17.58
ASM463386,"0090-05336, Rev 05",146.48
ASM466328,"0090-05336, Rev 05",17.58
ASM466926,"0090-05336, Rev 05",17.58
ASM466329,"0090-05336, Rev 05",17.58
464513,"515-286751-001,Rev B",1893.06
SCI465561,"0051-04881, Rev 02",43.73
ASM464788,"0021-46177, Rev 02",17.42
ASM467541,"0021-46177, Rev 02",17.42
ASM464787,"0021-46177, Rev 02",17.42
ASM467042,"0021-46177, Rev 02",8.71
ASM464789,"0021-46177, Rev 02",17.42
SCI465480,"0015-07794, Rev 02",86.50
ASM463239,"0022-24182, Rev 04",17.29
ASM467894,"0022-24182, Rev 04",17.29
465038,"0022-61091, Rev 04",393.75
465950,"15-342665-00, Rev A",17.19
468151,"15-342665-00, Rev A",17.19
MT-468060,"0022-61824, Rev 03",171.40
SCI465047,"0015-03708, Rev 04",16.91
SCI465489,"0021-84622, Rev 01",54.10
ASM465966,"0021-60520, Rev 07",3.19
ASM463268,"0021-45147, Rev 05",15.52
ASM465823,"0021-45147, Rev 05",15.52
ASM465824,"0021-45147, Rev 05",10.35
ASM465678,"0021-45147, Rev 05",15.52
ASM467334,"0021-45147, Rev 05",15.52
ASM466308,"0021-45147, Rev 05",15.52
ASM467335,"0021-45147, Rev 05",15.52
MT-ASM465416,"0042-35143, Rev 01",1548.19
MT-ASM468430,"0042-35143, Rev 01",1548.19
ASM463497,"0090-05341, Rev 03",76.59
ASM466653,"0090-05341, Rev 03",30.64
ASM466654,"0090-05341, Rev 03",30.64
ASM466655,"0090-05341, Rev 03",30.64
ASM466657,"0090-05341, Rev 03",30.64
ASM466658,"0090-05341, Rev 03",30.64
MT-ASM466268,"0021-45558, Rev 03",15.30
MT-ASM464828,"0021-45558, Rev 03",7.65
MT-ASM465825,"0021-45558, Rev 03",15.30
MT-ASM466270,"0021-45558, Rev 03",7.65
MT-ASM467393,"0021-45558, Rev 03",15.30
SCI465503,"0022-15013, Rev 06",19.06
ASM459349,"0015-77195, Rev 201",75.96
SCI465766,"0022-02014, Rev 01",7.58
SCI465768,"0022-02014, Rev 01",5.06
P460839,"0022-78934, Rev 02",1516.00
468181,"713-083735-001,Rev B",149.37
ASM462478,"0022-03323, Rev 03",297.50
ASM467648,"0022-03323, Rev 03",14.87
467407,"0022-03323, Rev 03",59.50
ASM464670,"0022-03323, Rev 03",74.37
ASM462851,"0022-03323, Rev 03",14.87
SCI465717,"0015-06345, Rev 04",10.29
SCI468214,"0015-06345, Rev 04",10.29
ASM466672,"0051-00914, Rev 03",30.73
ASM464479,"0051-00914, Rev 03",30.73
ASM465779,"0051-00914, Rev 03",30.73
ASM466673,"0051-00914, Rev 03",30.73
SCI466804,"0015-06800, Rev 01",72.11
ASM466667,"0140-18432, Rev 02",28.81
ASM466668,"0140-18432, Rev 02",14.40
ASM466669,"0140-18432, Rev 02",14.40
465642,"0041-35974, Rev 05",60.60
ASM462269,"0041-35974, Rev 05",14.35
ASM466339,"0041-35974, Rev 05",7.18
ASM463533,"0041-35974, Rev 05",28.70
ASM466340,"0041-35974, Rev 05",7.18
ASM467369,"0041-35974, Rev 05",7.18
ASM462220,"0021-53996, Rev 02",1.79
ASM467391,"0021-53996, Rev 02",14.34
ASM463434,"0051-27599, Rev 03",35.76
ASM463435,"0051-27598, Rev 03",35.76
ASM463433,"0051-27600, Rev 03",35.76
ASM467717,"0051-27598, Rev 03",23.84
ASM467719,"0051-27600, Rev 03",23.84
ASM467718,"0051-27599, Rev 03",23.84
ASM463414,"0051-27619, Rev 04",35.55
ASM463412,"0051-27620, Rev 04",35.55
ASM467735,"0051-27619, Rev 04",20.31
ASM467736,"0051-27620, Rev 04",20.31
ASM463439,"0051-27589, Rev 03",35.15
ASM463428,"0051-27605, Rev 03",35.15
ASM463429,"0051-27604, Rev 03",35.15
ASM467711,"0051-27589, Rev 03",28.12
ASM462842,"0051-27589, Rev 03",70.30
ASM467723,"0051-27604, Rev 03",23.43
ASM467724,"0051-27605, Rev 03",23.43
ASM467712,"0051-27589, Rev 03",28.12
ASM467086,"0051-27589, Rev 03",70.30
ASM467713,"0051-27589, Rev 03",28.12
ASM464803,"0051-04629, Rev 02",13.91
ASM468321,"0051-04629, Rev 02",13.91
ASM464804,"0051-04629, Rev 02",13.91
ASM468322,"0051-04629, Rev 02",13.91
ASM464805,"0051-04629, Rev 02",13.91
ASM464807,"0051-04629, Rev 02",27.82
ASM464806,"0051-04629, Rev 02",13.91
SCI467223,"0051-11591, Rev 05",46.20
SCI465507,"0022-18897, Rev 03",45.96
ACD-CP457353,"0041-94029, Rev 10 Item #8",137.50
ASM463427,"0051-27606, Rev 03",27.48
ASM463437,"0051-27592, Rev 03",34.35
ASM467725,"0051-27606, Rev 03",22.90
ASM467715,"0051-27592, Rev 03",22.90
ASM467726,"0051-27606, Rev 03",19.63
ASM467087,"0051-27606, Rev 03",68.71
467441,"0022-40058, Rev 04",9.24
462729,"0022-40058, Rev 04",460.91
ASM463430,"0051-27603, Rev 03",34.23
ASM467722,"0051-27603, Rev 03",22.82
ASM467906,"0022-03296, Rev 07",68.45
457599,"0041-12520, Rev 02",674.40
ASM468515,"0041-12520, Rev 02",26.98
ASM462921,"0021-44861, Rev 03",6.73
ASM465985,"0021-44861, Rev 03",3.37
ASM465986,"0021-44861, Rev 03",3.37
ASM467333,"0021-44861, Rev 03",3.37
SCI467224,"0051-11592, Rev 05",44.61
ASM458698,"0041-26913, Rev 03",4.46
ASM465999,"0041-26913, Rev 03",6.69
ASM463273,"0041-26913, Rev 03",26.74
ASM464728,"0041-26913, Rev 03",13.37
ASM466000,"0041-26913, Rev 03",13.37
ASM467354,"0041-26913, Rev 03",13.37
ASM466001,"0041-26913, Rev 03",13.37
ASM467355,"0041-26913, Rev 03",13.37
ASM466002,"0041-26913, Rev 03",13.37
ASM464830,"0041-25138, Rev 01",13.35
ASM465846,"0041-25138, Rev 01",8.90
ASM467394,"0041-25138, Rev 01",13.35
ASM463381,"0090-09376, Rev 02",33.33
ASM463399,"0090-09376, Rev 02",111.10
ASM463401,"0090-09376, Rev 02",111.10
ASM463402,"0090-09376, Rev 02",111.10
460710,"0022-47873, Rev 02",66.60
ASM463547,"0055-00678, Rev 02",26.54
ASM463548,"0055-00677, Rev 02",26.54
ASM465689,"0055-00677, Rev 02",26.54
ASM465688,"0055-00678, Rev 02",26.54
ASM468098,"0055-00678, Rev 02",66.35
ASM468099,"0055-00677, Rev 02",66.35
SCI467220,"0051-08604, Rev 02",55.15
ASM463418,"0051-27617, Rev 05",33.05
ASM467733,"0051-27617, Rev 05",18.89
ASM463431,"0051-27602, Rev 03",33.03
ASM467721,"0051-27602, Rev 03",22.02
465039,"0042-24513, Rev 03",11.01
463575,"0042-24513, Rev 03",77.71
SCI466864,"0021-47128, Rev 04",21.80
464527,"0021-95713, Rev 03",260.88
SCI467851,"0022-54398, Rev 02",43.47
ASM462790,"0051-04628, Rev 02",65.06
ASM466389,"0051-04628, Rev 02",8.67
ASM466390,"0051-04628, Rev 02",6.51
ASM468268,"0051-04628, Rev 02",6.51
ASM463215,"0041-92124, Rev 06",12.98
ASM463216,"0041-92123, Rev 06",72.12
ASM465857,"0041-92123, Rev 06",43.27
ASM464680,"0041-92123, Rev 06",129.82
ASM467413,"0041-92123, Rev 06",25.96
ASM463398,"0060-09090, Rev B",1292.61
ASM462581,"0060-09090, Rev B",129.26
ASM463416,"0051-27618, Rev 04",32.31
ASM467734,"0051-27618, Rev 04",18.47
SCI449619,"0041-81894, Rev 03",14.29
464556,"0041-81894, Rev 03",257.16
ASM463301,"0022-10615, Rev 05",8.56
ASM466250,"0022-10615, Rev 05",4.28
ASM466999,"0022-10615, Rev 05",5.84
468414,"0021-93983, Rev 03",70.32
SCI467149,"0022-16225, Rev 03",2.54
SCI465505,"0022-16225, Rev 03",4.23
ASM462480,"0022-18298, Rev 04",25.22
ASM467891,"0022-18298, Rev 04",25.22
ASM467892,"0022-18298, Rev 04",12.61
ASM463627,"0022-18298, Rev 04",36.03
ASM467667,"0022-19262, Rev 02",41.94
ASM467668,"0022-19262, Rev 02",25.16
ASM462488,"0022-19262, Rev 02",251.62
ASM463636,"0022-19262, Rev 02",62.90
ASM464675,"0022-19262, Rev 02",62.90
ASM467681,"0022-23523, Rev 03",6.20
ASM463641,"0022-23523, Rev 03",31.01
ASM462847,"0022-23523, Rev 03",124.04
ASM467052,"0022-23523, Rev 03",62.02
468269,"0020-41425, Rev 005",740.00
ASM467665,"0022-19230, Rev 03",41.02
ASM467666,"0022-19230, Rev 03",41.02
ASM462487,"0022-19230, Rev 03",246.10
ASM463635,"0022-19230, Rev 03",61.52
ASM464674,"0022-19230, Rev 03",61.52
SNF451568,"0040-84148, Rev 07",1217.10
ASM466244,"0040-84148, Rev 07",24.34
ASM464831,"0040-84148, Rev 07",24.34
ASM466183,"0040-84148, Rev 07",12.17
ASM466184,"0040-84148, Rev 07",12.17
ASM466995,"0040-84148, Rev 07",8.11
ASM466996,"0040-84148, Rev 07",12.17
465658,"0021-24505, Rev 05",30.28
ASM463432,"0051-27601, Rev 03",29.93
ASM467720,"0051-27601, Rev 03",19.96
SCI465482,"0020-20171, Rev 02",125.89
464540,"0022-31095, Rev 03",226.50
ASM462792,"0022-62679, Rev 04",22.46
ASM463062,"0022-62679, Rev 04",56.14
ASM466092,"0022-62679, Rev 04",11.23
ASM468323,"0022-62679, Rev 04",22.46
SCI467154,"0022-26566, Rev 04",11.20
ASM463025,"0021-45239, Rev 03",11.19
ASM466176,"0021-45239, Rev 03",1.40
ASM463305,"0021-45239, Rev 03",11.19
ASM466177,"0021-45239, Rev 03",5.60
ASM463553,"0021-45239, Rev 03",11.19
ASM464821,"0021-45239, Rev 03",2.80
ASM465212,"0021-45239, Rev 03",2.80
ASM467388,"0021-45239, Rev 03",1.32
ASM464729,"0051-01486, Rev 03",55.14
ASM466326,"0051-01486, Rev 03",11.03
ASM465682,"0051-01486, Rev 03",27.57
ASM466327,"0051-01486, Rev 03",11.03
ASM466921,"0051-01486, Rev 03",11.03
ASM462795,"0022-62686, Rev 02",21.90
ASM461429,"0022-62686, Rev 02",109.50
ASM461517,"0022-62686, Rev 02",109.50
ASM463286,"0022-62686, Rev 02",54.75
RW466533,"0022-62686, Rev 02",10.95
ASM466097,"0022-62686, Rev 02",10.95
ASM466098,"0022-62686, Rev 02",10.95
ASM465662,"0021-52767, Rev 02",2.19
ASM465944,"0021-52767, Rev 02",2.19
ASM466916,"0021-52767, Rev 02",2.19
SCI467852,"0022-54399, Rev 02",36.13
ASM437640,"0041-38854, Rev 04",12.89
ASM462258,"0041-38854, Rev 04",21.65
ASM466003,"0041-38854, Rev 04",10.82
ASM466004,"0041-38854, Rev 04",10.82
ASM466005,"0041-38854, Rev 04",10.82
ASM466006,"0041-38854, Rev 04",10.82
ASM467368,"0041-38854, Rev 04",7.22
ASM468096,"0041-38854, Rev 04",36.08
ASM459303,"0041-38854, Rev 04",21.65
ASM459664,"0041-38854, Rev 04",21.65
ASM466008,"0051-01487, Rev 03",10.77
ASM466009,"0051-01487, Rev 03",10.77
ASM467357,"0051-01487, Rev 03",10.77
SCI467209,"0015-04620, Rev 02",21.38
SCI467222,"0015-04620, Rev 02",7.13
SCI465560,"0042-07902, Rev 06",5.32
SCI467197,"0042-07902, Rev 06",5.32
468232,"713-059990-401,Rev B",24.10
467972,"713-059990-401,Rev B",22.31
ASM466172,"0021-45329, Rev 04",4.22
ASM467386,"0021-45329, Rev 04",4.22
SCI466869,"0021-99544, Rev 05",13.10
468347,"A0416873, Rev 01",378.00
SCI468188,"0022-27094, Rev 05",1.72
SCI468189,"0022-27094, Rev 05",1.72
SCI465275,"0022-10939, Rev 03",40.02
468053,"0190-19947, Rev 03",51.45
ASM464687,"0190-19947, Rev 03",10.29
ASM465119,"0190-19947, Rev 03",10.29
ASM465668,"0190-19947, Rev 03",10.29
ASM466944,"0190-19947, Rev 03",5.15
ASM466279,"0190-19947, Rev 03",5.15
ASM466300,"0190-19947, Rev 03",10.29
ASM466301,"0190-19947, Rev 03",5.15
ASM466983,"0190-19947, Rev 03",5.15
ASM468362,"0190-19947, Rev 03",10.29
468419,"0022-76049, Rev 02",2520.00
ASM466088,"0021-86398, Rev 04",5.09
ASM466089,"0021-86398, Rev 04",5.09
ASM468327,"0021-86398, Rev 04",10.19
ASM466271,"0021-45560, Rev 04",10.13
ASM464829,"0021-45560, Rev 04",5.06
MT-CP466132,"0015-05802, Rev 03",21.89
ASM466273,"0041-30145, Rev 02",9.60
ASM464677,"0041-30145, Rev 02",4.80
ASM466272,"0041-30145, Rev 02",9.60
ASM467686,"0041-30145, Rev 02",19.21
ASM463774,"0021-78352, Rev P8",189.84
ASM464368,"0021-78352, Rev P8",15.82
ASM466587,"0021-78352, Rev P8",9.49
ASM465826,"0021-78352, Rev P8",9.49
ASM466588,"0021-78352, Rev P8",9.49
ASM466589,"0021-78352, Rev P8",9.49
ASM466590,"0021-78352, Rev P8",9.49
467308,"853-175062-001,Rev B",94.24
ASM464365,"0021-16286, Rev 05",23.14
ASM462154,"0021-16286, Rev 05",46.28
ASM466578,"0021-16286, Rev 05",9.26
ASM466579,"0021-16286, Rev 05",9.26
ASM466580,"0021-16286, Rev 05",9.26
ASM466581,"0021-16286, Rev 05",9.26
ASM466582,"0021-16286, Rev 05",9.26
SCI464077,"CH80018, Rev E2",0.09
465107,"CH80018, Rev E2",0.09
465108,"CH80018, Rev E2",0.09
465109,"CH80018, Rev E2",0.09
465110,"CH80018, Rev E2",0.09
463193,"CH80018, Rev E2",0.09
SCI468193,"0022-14091, Rev 03",15.23
ASM465979,"0021-25764, Rev 05",4.53
GS-467758,"0021-25764, Rev 05",181.38
ASM465980,"0021-25764, Rev 05",4.53
ASM465981,"0021-25764, Rev 05",4.53
SNF452988,"0021-25764, Rev 05",181.38
ASM465982,"0021-25764, Rev 05",4.53
ASM464230,"0021-25764, Rev 05",4.53
ASM465983,"0021-25764, Rev 05",3.02
ASM465984,"0021-25764, Rev 05",3.02
ASM467330,"0021-25764, Rev 05",2.27
457789,"0030-00522, Rev 003",17.98
457464,"0030-00523, Rev 003",17.98
466627,"0022-09206, Rev 03",1125.00
ASM467948,"0022-09206, Rev 03",44.36
ASM463456,"0020-47524, Rev 003",43.64
ASM468522,"0020-47524, Rev 003",14.55
ASM468523,"0020-47524, Rev 003",14.55
ASM459502,"0021-53070, Rev 02",8.72
SCI467162,"0022-35855, Rev 02",21.77
MT-468405,"713-183503-102-A02,Rev A",19.20
MT-468408,"713-183503-102-A02,Rev A",57.60
ASM466174,"0021-44156, Rev 03",2.86
ASM466173,"0021-44156, Rev 03",17.16
ASM464683,"0021-44156, Rev 03",3.43
ASM467387,"0021-44156, Rev 03",2.15
ASM464820,"0021-44156, Rev 03",2.86
ASM466175,"0021-44156, Rev 03",8.58
SCI466827,"0022-13981, Rev 02",28.14
SCI466829,"0022-13981, Rev 02",42.21
SCI465462,"0022-13981, Rev 02",42.21
SCI467866,"0022-13981, Rev 02",21.11
SCI466810,"0022-13981, Rev 02",42.21
SCI466820,"0022-13981, Rev 02",21.11
SCI461604,"0022-13981, Rev 02",42.21
SCI465506,"0022-16978, Rev 02",5.57
452770,"0041-60435, Rev 02",83.44
ASM463221,"0041-60435, Rev 02",8.34
ASM467700,"0041-60435, Rev 02",8.34
ASM464832,"0190-19948, Rev 02",16.69
ASM465695,"0190-19948, Rev 02",16.69
ASM466248,"0190-19948, Rev 02",8.34
ASM467762,"0190-19948, Rev 02",16.69
ASM466249,"0190-19948, Rev 02",8.34
ASM466997,"0190-19948, Rev 02",8.34
ASM466998,"0190-19948, Rev 02",8.34
SCI468494,"0022-12702, Rev 02",16.58
SCI468216,"0041-78125, Rev 04",1.65
ASM459494,"0021-82726, Rev 02",8.17
ASM465830,"0021-82726, Rev 02",16.33
ASM463281,"0021-82726, Rev 02",8.17
ASM465831,"0021-82726, Rev 02",4.08
ASM465685,"0021-82726, Rev 02",16.33
ASM467364,"0021-82726, Rev 02",8.17
ASM466335,"0021-82726, Rev 02",8.17
ASM467365,"0021-82726, Rev 02",4.08
ASM467356,"0041-29186, Rev 04",8.13
ASM463228,"0022-18051, Rev 02",8.07
ASM467683,"0022-11760, Rev 03",3.96
ASM462494,"0022-11760, Rev 03",15.85
ASM467682,"0022-11760, Rev 03",9.91
ASM463642,"0022-11760, Rev 03",3.96
ASM467077,"0022-11760, Rev 03",3.96
ASM467684,"0022-11760, Rev 03",7.93
RW467973,"0042-27377, Rev 02",15.81
ASM466095,"0042-27377, Rev 02",7.90
ASM466096,"0042-27377, Rev 02",7.90
SCI466811,"0022-13982, Rev 02",7.89
SCI466826,"0022-13982, Rev 02",39.47
SCI468194,"0022-27669, Rev 03",3.88
ASM466311,"0041-14442, Rev 04",7.70
ASM466312,"0041-14442, Rev 04",7.70
ASM464794,"0041-14442, Rev 04",7.70
ASM467338,"0041-14442, Rev 04",7.70
ASM464795,"0041-14442, Rev 04",7.70
ASM464796,"0041-14442, Rev 04",7.70
ASM464797,"0041-14442, Rev 04",7.70
ASM463525,"0041-14442, Rev 04",15.39
ASM468462,"0021-86657, Rev 06",7.68
ASM462483,"0022-04685, Rev 04",151.78
ASM463698,"0022-04685, Rev 04",15.18
ASM467893,"0022-04685, Rev 04",15.18
ASM467657,"0022-04685, Rev 04",7.59
ASM462849,"0022-04685, Rev 04",75.89
ASM467046,"0022-04685, Rev 04",37.94
ASM468514,"0021-46927, Rev 04",18.61
ASM466065,"0021-45762, Rev 03",3.72
ASM467336,"0021-45762, Rev 03",3.72
ASM466309,"0021-45762, Rev 03",7.44
ASM468427,"0020-87707, Rev 01",73.67
ASM467661,"0022-04959, Rev 05",4.73
ASM463633,"0022-04959, Rev 05",10.13
ASM462848,"0022-04959, Rev 05",35.45
ASM464672,"0022-04959, Rev 05",14.18
ASM467662,"0022-04959, Rev 05",7.09
ASM467047,"0022-04959, Rev 05",35.45
ASM462940,"0042-27379, Rev 03",69.25
RW467974,"0042-27379, Rev 03",13.85
ASM462793,"0042-27379, Rev 03",23.08
ASM466093,"0042-27379, Rev 03",6.92
ASM466094,"0042-27379, Rev 03",6.92
ASM468324,"0042-27379, Rev 03",13.85
SNF451560,"0021-45225, Rev 02",329.40
ASM466182,"0021-45225, Rev 02",1.32
ASM464823,"0021-45225, Rev 02",1.32
ASM464740,"0021-45225, Rev 02",13.18
ASM467392,"0021-45225, Rev 02",1.32
466622,"0015-01643, Rev 001",325.00
ASM465833,"0022-03359, Rev 05",6.25
ASM463237,"0022-03359, Rev 05",6.25
SCI468191,"0021-84182, Rev 05",6.16
ASM463271,"0021-53997, Rev 02",6.13
ASM462924,"0021-53997, Rev 02",15.33
ASM465990,"0021-53997, Rev 02",1.53
ASM464727,"0021-53997, Rev 02",1.53
ASM466927,"0021-53997, Rev 02",3.07
ASM465991,"0021-53997, Rev 02",1.53
464177,"0022-03291, Rev 02",19.11
